sal_code,pop
"7973360",799
"7974317",1188
"7974345",1219
"7973688",879
"7974019",993
"7974225",1123
"7973423",812
"7973734",893
"7974139",1065
"7974344",1218
"7974369",1246
"7973782",906
"7974066",1019
"7974044",1005
"7974084",1031
"7974171",1080
"7974257",1143
"7974463",1382
"7974493",1434
"7973949",963
"7972331",643
"7974240",1131
"7974375",1252
"7974429",1327
"7974154",1071
"7974348",1221
"7974438",1340
"7974450",1369
"7974455",1373
"7974467",1388
"7974574",1669
"7973484",825
"7973674",875
"7974316",1188
"7974354",1226
"7974382",1259
"7974554",1582
"7974565",1611
"7970467",383
"7973488",826
"7974266",1148
"7973929",951
"7974169",1080
"7974217",1116
"7974324",1195
"7974360",1233
"7974528",1513
"7974530",1517
"7974587",1770
"7973816",916
"7974351",1223
"7974451",1369
"7970905",462
"7974193",1096
"7974376",1254
"7974431",1329
"7974474",1397
"7974495",1439
"7971394",532
"7973120",757
"7973892",939
"7974123",1054
"7970005",11
"7970127",258
"7970327",350
"7970710",433
"7970879",459
"7971202",508
"7972851",714
"7973583",853
"7974077",1027
"7974326",1196
"7971298",520
"7972228",633
"7972575",672
"7973906",943
"7974061",1015
"7974227",1124
"7974320",1190
"7974491",1430
"7970266",331
"7970322",349
"7970464",382
"7970483",385
"7970558",402
"7970607",412
"7970618",414
"7970629",417
"7970735",437
"7970759",441
"7970809",448
"7970888",460
"7970930",467
"7971060",487
"7971916",593
"7972540",668
"7972808",707
"7972859",715
"7972032",608
"7972127",620
"7974026",997
"7974397",1292
"7974312",1182
"7974534",1524
"7974115",1048
"7974400",1293
"7973438",815
"7974138",1065
"7974432",1334
"7973989",981
"7974086",1032
"7974245",1134
"7974315",1187
"7974499",1451
"7972108",618
"7974082",1029
"7974339",1211
"7974543",1549
"7974309",1177
"7974473",1395
"7974525",1503
"7970103",224
"7970146",279
"7970175",295
"7970193",304
"7970208",311
"7970222",315
"7970237",319
"7970292",340
"7970332",351
"7970348",356
"7970459",381
"7970463",381
"7970497",387
"7970533",395
"7970571",404
"7970581",406
"7970626",416
"7970703",431
"7970731",436
"7970741",437
"7970906",462
"7971556",550
"7972030",608
"7972330",642
"7974230",1126
"7973387",805
"7974272",1153
"7974407",1299
"7971004",479
"7971729",573
"7972962",731
"7973379",804
"7974105",1043
"7974229",1126
"7974236",1129
"7974238",1129
"7974346",1219
"7974478",1409
"7974542",1546
"7974558",1590
"7973809",914
"7974034",1000
"7974101",1042
"7974113",1047
"7974141",1065
"7974207",1111
"7974221",1121
"7974299",1169
"7972516",666
"7972996",736
"7973261",782
"7974190",1092
"7974363",1239
"7974413",1307
"7974472",1392
"7970846",454
"7971757",577
"7971802",581
"7972021",607
"7972288",639
"7973502",830
"7973356",798
"7973694",881
"7973768",902
"7974187",1091
"7974476",1406
"7973765",901
"7973945",960
"7974194",1096
"7973154",762
"7973824",918
"7973878",934
"7973953",964
"7973988",981
"7970185",300
"7971948",597
"7972299",640
"7972843",713
"7973068",748
"7973288",785
"7973468",821
"7973544",841
"7974004",987
"7974041",1003
"7974177",1083
"7974365",1239
"7970509",389
"7970120",251
"7970161",284
"7970179",296
"7970270",332
"7970274",333
"7970371",360
"7970448",377
"7970457",380
"7970480",384
"7970674",426
"7970715",433
"7970778",443
"7970836",452
"7970920",466
"7971022",482
"7971317",521
"7971466",540
"7971540",548
"7971703",569
"7971794",580
"7971879",589
"7972093",615
"7972938",728
"7973275",783
"7973581",853
"7973687",879
"7973962",969
"7974069",1021
"7974179",1084
"7974277",1156
"7974350",1223
"7974512",1480
"7974532",1518
"7974537",1532
"7973111",755
"7973229",776
"7974143",1066
"7974215",1115
"7974275",1155
"7974335",1206
"7974381",1258
"7974396",1285
"7974410",1301
"7974433",1335
"7974447",1357
"7974454",1371
"7974464",1383
"7974486",1425
"7974496",1439
"7974506",1460
"7974527",1513
"7974531",1518
"7974549",1566
"7974560",1598
"7974578",1697
"7974580",1715
"7974584",1742
"7974589",1818
"7974590",1824
"7974595",1854
"7974597",1924
"7974599",1976
"7974605",2173
"7974607",2272
"7970786",445
"7972248",635
"7972677",686
"7972830",710
"7972247",635
"7972787",704
"7972963",731
"7973746",895
"7973787",907
"7974265",1146
"7970363",359
"7970599",411
"7970948",470
"7971017",481
"7973350",797
"7970219",315
"7970281",338
"7970373",361
"7970450",378
"7970471",383
"7970520",392
"7970525",393
"7970667",425
"7970761",441
"7970924",467
"7970950",470
"7971100",493
"7971121",496
"7971330",523
"7971462",540
"7971655",564
"7971670",566
"7971855",587
"7972113",618
"7972333",643
"7972378",647
"7972412",651
"7972646",682
"7972671",686
"7972673",686
"7973480",824
"7970188",301
"7970330",351
"7971046",486
"7971332",523
"7971345",525
"7971460",540
"7971567",552
"7971792",580
"7972012",605
"7972160",623
"7972584",673
"7972591",674
"7972664",684
"7972706",690
"7972838",711
"7972892",720
"7972994",735
"7973376",803
"7970203",310
"7970350",357
"7970511",390
"7971188",506
"7971413",534
"7971527",547
"7971974",600
"7972285",638
"7972546",669
"7972568",671
"7972613",676
"7972647",682
"7972665",684
"7972978",733
"7970447",377
"7971214",509
"7971504",544
"7971790",580
"7972027",607
"7972132",620
"7972158",623
"7972243",635
"7972266",637
"7972442",654
"7972482",660
"7972499",663
"7972501",663
"7972721",693
"7972829",710
"7972897",721
"7972979",733
"7973127",758
"7973546",842
"7970418",370
"7970657",423
"7971101",493
"7971461",540
"7971606",558
"7971767",578
"7971905",592
"7971977",601
"7972344",644
"7972461",657
"7972627",679
"7972870",717
"7972966",732
"7973043",744
"7973049",745
"7973133",759
"7973306",789
"7973668",873
"7973785",907
"7971340",525
"7971388",531
"7972601",675
"7973324",792
"7971445",538
"7971957",599
"7972033",608
"7972307",641
"7972385",648
"7972483",660
"7972650",683
"7972772",703
"7973304",789
"7973636",863
"7970007",12
"7970867",457
"7971319",521
"7973590",854
"7970666",425
"7970702",431
"7971079",490
"7971776",579
"7971830",584
"7971934",595
"7972177",625
"7972893",720
"7973107",754
"7974461",1376
"7970378",362
"7970541",398
"7970593",409
"7970800",447
"7971385",531
"7971672",566
"7971717",571
"7971800",581
"7972013",605
"7972308",641
"7972914",723
"7972977",733
"7973631",863
"7970186",300
"7970521",393
"7970522",393
"7971834",585
"7972209",630
"7972404",650
"7974323",1193
"7973416",810
"7973479",824
"7973682",877
"7974181",1086
"7970402",367
"7970738",437
"7971209",509
"7972594",674
"7972610",676
"7972639",681
"7972789",705
"7973078",749
"7970392",365
"7970707",432
"7971665",565
"7972095",616
"7972643",682
"7972984",734
"7970070",130
"7970145",278
"7970153",280
"7970187",301
"7970319",348
"7970333",351
"7970417",370
"7970531",395
"7970695",430
"7970780",444
"7970833",452
"7970895",462
"7971008",480
"7971092",492
"7971246",512
"7971254",513
"7971459",540
"7971898",591
"7971993",602
"7972035",608
"7972176",625
"7972424",652
"7972485",660
"7972520",667
"7972969",732
"7973170",764
"7973282",784
"7973308",789
"7973368",801
"7973390",806
"7973706",885
"7974003",986
"7974028",997
"7974149",1068
"7974546",1560
"7972141",621
"7972221",631
"7973052",745
"7973377",803
"7970664",424
"7972282",638
"7971726",572
"7972596",674
"7972863",716
"7970556",401
"7970353",357
"7970592",409
"7970868",457
"7970873",459
"7971047",486
"7971119",496
"7971419",535
"7971755",576
"7971860",587
"7971911",592
"7972144",621
"7974201",1101
"7973899",941
"7970775",443
"7971087",491
"7971257",514
"7971577",552
"7971925",594
"7970397",366
"7970564",403
"7971654",564
"7971820",583
"7971882",590
"7972242",635
"7972464",657
"7973163",763
"7973003",736
"7973180",766
"7973389",806
"7971032",483
"7970065",115
"7970066",121
"7970233",318
"7970993",477
"7971027",483
"7971249",512
"7971779",578
"7971891",591
"7972271",637
"7973145",760
"7973615",859
"7970034",46
"7970260",329
"7970589",408
"7970838",453
"7971367",528
"7971537",548
"7971657",564
"7971681",567
"7971897",591
"7971907",592
"7972006",605
"7972357",645
"7972606",675
"7973712",887
"7970081",158
"7970830",452
"7970969",473
"7971265",515
"7971643",563
"7971705",570
"7971971",600
"7972640",681
"7972654",683
"7972674",686
"7970009",13
"7970064",115
"7971727",572
"7971980",601
"7972506",664
"7973593",855
"7970912",464
"7970635",417
"7970361",358
"7970517",391
"7970601",411
"7970604",412
"7970711",433
"7971174",504
"7971521",546
"7971661",565
"7971842",585
"7972161",623
"7972519",666
"7970725",435
"7970886",460
"7970947",470
"7971191",507
"7971937",595
"7972443",654
"7972444",654
"7973074",748
"7973171",764
"7973235",777
"7973845",923
"7970367",359
"7970388",364
"7970496",387
"7970553",401
"7970675",426
"7970848",454
"7971091",492
"7971273",516
"7971307",520
"7971963",599
"7972231",633
"7972528",668
"7972956",731
"7973327",794
"7970527",394
"7971314",521
"7970076",145
"7970324",349
"7970574",405
"7971154",502
"7971378",530
"7972433",653
"7972662",684
"7973258",781
"7970105",225
"7970116",246
"7970231",317
"7970472",383
"7970679",427
"7971020",481
"7971123",496
"7971187",506
"7971266",515
"7971495",543
"7971526",547
"7971652",564
"7971899",591
"7971965",599
"7972403",650
"7973614",859
"7970206",311
"7970248",323
"7970510",390
"7971036",485
"7971178",505
"7971238",511
"7971768",578
"7972119",619
"7970627",416
"7970728",436
"7971016",481
"7971775",579
"7971994",603
"7970970",473
"7971295",519
"7971762",577
"7972434",653
"7970301",342
"7970840",453
"7971545",549
"7970529",395
"7970724",435
"7970762",441
"7971400",532
"7971856",587
"7973284",784
"7971921",594
"7972744",698
"7970468",383
"7970743",438
"7970961",472
"7971649",564
"7971958",599
"7972075",613
"7970536",396
"7970962",472
"7971573",553
"7971852",587
"7973248",780
"7974485",1424
"7974591",1826
"7974602",2029
"7970063",112
"7970766",442
"7970972",473
"7973528",837
"7970164",286
"7972025",607
"7973082",749
"7973876",932
"7970190",302
"7971663",565
"7971838",585
"7972193",627
"7973057",746
"7970072",135
"7971210",509
"7970109",234
"7970199",309
"7970225",316
"7970400",367
"7970869",458
"7970996",478
"7971609",559
"7972321",642
"7972375",647
"7972517",667
"7970220",315
"7970421",371
"7970436",375
"7970441",376
"7970470",383
"7970482",385
"7970569",404
"7970682",428
"7970754",440
"7970955",470
"7971066",488
"7971072",489
"7971245",512
"7971313",521
"7971579",554
"7972352",645
"7972373",647
"7972624",678
"7972638",681
"7972886",720
"7973046",744
"7973100",753
"7973173",764
"7973730",892
"7973840",923
"7972821",709
"7971570",553
"7971804",581
"7972716",692
"7971443",538
"7971533",548
"7972157",623
"7972592",674
"7973378",804
"7971200",508
"7971232",511
"7971589",555
"7971895",591
"7972128",620
"7972146",622
"7972566",671
"7972615",677
"7972634",681
"7972685",687
"7972890",720
"7973305",789
"7973410",810
"7973446",816
"7973558",845
"7973576",852
"7974520",1490
"7974552",1577
"7970191",303
"7971292",519
"7972952",731
"7971471",541
"7971733",573
"7972614",677
"7970484",385
"7971137",499
"7971375",529
"7970750",439
"7971285",518
"7972210",630
"7972531",668
"7973073",749
"7970591",409
"7970073",140
"7970323",349
"7972335",643
"7972365",646
"7972846",713
"7972896",721
"7973763",900
"7974247",1134
"7970117",248
"7970460",381
"7970594",409
"7970696",430
"7971258",515
"7971305",520
"7971393",531
"7972955",731
"7973300",788
"7970481",385
"7970709",433
"7971182",506
"7971277",517
"7971353",526
"7972448",655
"7971368",528
"7973395",807
"7970465",382
"7971334",523
"7971425",535
"7971592",555
"7971603",557
"7971796",580
"7972250",635
"7972275",637
"7972317",641
"7972396",649
"7972828",709
"7973205",769
"7973211",771
"7973537",839
"7973619",860
"7973727",890
"7973822",916
"7973977",973
"7974127",1055
"7974211",1113
"7974224",1122
"7974417",1310
"7970071",133
"7970298",341
"7970944",469
"7972460",656
"7970052",88
"7970067",121
"7970078",150
"7970147",279
"7970269",332
"7970283",338
"7970411",369
"7970634",417
"7970706",431
"7970730",436
"7970889",460
"7971002",478
"7971049",486
"7971090",491
"7971189",506
"7971728",572
"7972142",621
"7972198",627
"7972771",702
"7972827",709
"7973225",774
"7970008",13
"7970086",177
"7970123",255
"7972252",635
"7973420",811
"7973469",821
"7973776",903
"7974243",1133
"7974439",1340
"7974600",1994
"7974547",1561
"7970380",362
"7970621",415
"7970844",453
"7970907",462
"7970965",472
"7971075",489
"7971349",525
"7971694",568
"7971306",520
"7973128",758
"7973209",770
"7973658",870
"7974483",1416
"7974514",1481
"7971492",543
"7973059",747
"7973680",877
"7973715",888
"7974098",1038
"7974510",1477
"7974594",1847
"7972514",666
"7970068",124
"7973428",813
"7970721",435
"7971149",501
"7972475",660
"7973339",795
"7971923",594
"7972264",637
"7972010",605
"7972319",642
"7973841",922
"7974481",1411
"7970356",357
"7971052",487
"7971441",538
"7972852",714
"7973222",774
"7973265",782
"7973461",820
"7973643",866
"7973737",893
"7970202",309
"7971155",502
"7971690",568
"7972277",638
"7972558",670
"7971005",479
"7971431",536
"7971913",593
"7972712",691
"7972982",734
"7973881",933
"7971009",480
"7973795",910
"7973565",848
"7970426",373
"7970757",440
"7970772",443
"7970797",447
"7971614",559
"7971818",583
"7971883",590
"7971947",597
"7972057",611
"7972236",634
"7972267",637
"7972291",639
"7972383",648
"7972877",718
"7972925",726
"7972953",731
"7973118",756
"7973470",822
"7970083",172
"7972324",642
"7973774",902
"7970087",177
"7971018",481
"7973075",748
"7974008",988
"7974071",1023
"7971037",485
"7972305",641
"7972384",647
"7972400",650
"7973159",762
"7970406",368
"7970512",390
"7970544",400
"7970614",414
"7971043",486
"7971288",518
"7971360",527
"7971650",564
"7970651",422
"7970882",460
"7972289",639
"7972749",699
"7972911",723
"7972934",727
"7972948",730
"7973181",767
"7973250",780
"7970021",23
"7970442",376
"7970623",416
"7971118",496
"7971203",508
"7971237",511
"7971299",520
"7971341",525
"7971366",528
"7971463",540
"7971518",546
"7971608",558
"7971712",571
"7971798",581
"7971922",594
"7971943",596
"7972045",610
"7972306",641
"7972418",652
"7972471",659
"7972489",662
"7972497",663
"7972765",701
"7972831",710
"7972976",733
"7972997",736
"7973039",742
"7973054",746
"7973086",749
"7973123",757
"7973136",759
"7973219",773
"7973271",783
"7973290",786
"7973317",791
"7973323",792
"7973362",799
"7973432",814
"7973539",840
"7973605",858
"7973666",872
"7973698",883
"7973760",899
"7974087",1032
"7974148",1068
"7974168",1079
"7970314",346
"7971928",594
"7973147",760
"7971371",529
"7972423",652
"7972515",666
