Name ,Sex,Age,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
WC - Overberg District Municipality (DC3),Female,50-54,5249.696932,5268.154533,5318.295840,5372.126838,5435.888424,5529.517079,5670.148949,5820.450612,5986.690807,6158.513892,6350.740990,6508.815601,6661.806471,6838.670901,7040.041604,7216.768224,7415.242911,7624.036630,7791.785932,7883.509678
WC - Overberg District Municipality (DC3),Female,55-59,4736.624176,4794.155051,4808.347920,4814.483988,4829.568495,4873.292728,4903.313713,4961.120069,5041.714710,5148.449048,5278.173123,5456.289169,5629.536664,5797.719092,5960.893931,6163.841276,6333.227253,6486.704390,6656.054392,6811.233239
WC - Overberg District Municipality (DC3),Female,60-64,3599.116384,3726.918361,3895.634859,4051.850138,4179.082309,4301.701352,4388.057878,4438.930620,4502.402295,4577.179071,4632.404197,4680.061477,4762.067635,4863.164423,4985.077603,5089.426860,5249.175829,5420.841313,5603.103091,5726.612058
WC - Overberg District Municipality (DC3),Female,65-69,3019.912503,3013.553416,3007.678042,3025.022426,3068.493539,3140.827864,3276.532915,3445.324118,3626.854128,3800.273447,3932.288196,4028.379037,4099.615916,4171.500116,4248.540278,4298.075113,4334.404427,4398.576062,4480.226166,4528.854187
WC - Overberg District Municipality (DC3),Female,70-74,2181.296189,2258.563274,2327.675568,2374.394753,2396.748175,2384.908952,2373.234042,2379.871773,2441.345151,2541.606293,2676.752958,2845.777209,3018.296936,3165.366430,3290.424984,3400.865228,3489.126732,3554.496212,3609.220948,3604.425952
WC - Overberg District Municipality (DC3),Female,75-79,1594.113634,1509.997414,1459.917512,1461.103161,1514.146580,1599.969993,1675.077951,1712.431922,1728.687372,1710.467322,1698.782830,1708.675169,1757.361368,1851.800982,1991.784736,2122.030188,2244.805483,2361.056039,2540.851264,2602.979096
WC - Overberg District Municipality (DC3),Female,80+,1121.092805,1152.957213,1177.577062,1201.258325,1224.276878,1200.800239,1178.989636,1149.635212,1132.115513,1117.858904,1138.689715,1159.661651,1181.324940,1204.958780,1231.055058,1282.521281,1336.300056,1391.196783,1447.203461,1503.321711
WC- Garden Route (DC4),Male,0-4,25002.252228,24820.344535,24773.637382,24864.525801,25085.249819,25739.470591,26536.467686,27134.733893,27603.678611,27900.975875,27913.204861,27778.764410,27561.591306,27231.690338,26818.696770,26781.421611,26990.577823,27246.114921,27542.171741,27851.494859
WC- Garden Route (DC4),Male,5-9,25178.548283,24669.486602,24353.735824,24079.386236,23797.388567,23730.430284,23752.253559,23936.979961,24293.554782,24802.801952,25589.296156,26438.135025,26993.672635,27370.293856,27529.250697,27534.638803,27401.901639,27187.539746,26877.729122,26542.938341
WC- Garden Route (DC4),Male,10-14,26298.594004,25820.706107,25306.322387,24864.621029,24522.534756,24234.218522,23914.821822,23806.198418,23760.005832,23705.479068,23532.424336,23467.407463,23652.179959,24085.876384,24669.905383,25397.101186,26206.222240,26794.606126,27233.911536,27474.984234
WC- Garden Route (DC4),Male,15-19,25162.815538,25392.429777,25496.418354,25456.578781,25068.458931,25048.105662,24912.919704,24611.875992,24294.019704,24048.841079,23858.752095,23629.251888,23503.281115,23321.211972,23111.094392,23012.377113,23030.349684,23241.306740,23617.129232,24113.360660
WC- Garden Route (DC4),Male,20-24,19231.728726,20170.572118,21267.413526,22218.877257,23059.188769,23969.239320,24634.196884,25217.768096,25671.619069,25714.816999,25572.424317,25344.006367,25034.707845,24781.258644,24613.700708,24327.288315,24001.654708,23822.055371,23587.409761,23280.612476
WC- Garden Route (DC4),Male,25-29,19491.182227,18554.469276,17808.789037,17456.085616,17658.126413,18472.764241,19708.421177,21100.004459,22394.900503,23650.955706,24554.531929,25225.387258,25823.612826,26271.672654,26327.805484,26258.486415,26083.882812,25832.075480,25545.635908,25218.015604
WC- Garden Route (DC4),Male,30-34,20953.990674,20672.421090,20118.503479,19439.129936,18587.015004,18114.715309,17672.337596,17348.657228,17321.803859,17810.145420,18654.347271,19852.209347,21138.065483,22270.697323,23349.175296,24382.419645,25173.841825,25820.733963,26192.552641,26050.834373
WC- Garden Route (DC4),Male,35-39,18901.245142,19082.361860,19223.300272,19207.467253,19079.478337,19154.990866,19080.522416,18859.083414,18595.431433,18235.334058,17769.140789,17359.420513,17113.084609,17178.454413,17698.555619,18488.745078,19621.282186,20887.011934,22035.998210,23061.899407
WC- Garden Route (DC4),Male,40-44,16059.778936,16327.701029,16563.988154,16777.895141,16953.518629,17200.688900,17444.725961,17725.133337,17941.811666,18172.131528,18253.575450,18216.575011,18074.794124,17923.280156,17679.167106,17314.433118,16996.853625,16828.774805,16945.779144,17430.152973
WC- Garden Route (DC4),Male,45-49,13547.367046,13717.602477,13865.592677,14007.267675,14166.026803,14437.863013,14753.270184,15059.680505,15375.794054,15731.401521,16032.367263,16328.375906,16637.548585,16863.163306,17082.480335,17290.423641,17359.947062,17276.211288,17154.830304,16861.209911
WC- Garden Route (DC4),Male,50-54,11289.345835,11502.737097,11694.969432,11851.834773,11959.852704,12085.190641,12239.283783,12420.631466,12653.914177,12958.329967,13241.414859,13557.496468,13874.176488,14196.034691,14528.789520,14871.902388,15203.553796,15533.247576,15792.529815,15949.435345
WC- Garden Route (DC4),Male,55-59,9410.719321,9487.945826,9601.160741,9742.426171,9912.603282,10131.440139,10313.369834,10491.276531,10672.305698,10856.332961,11010.639987,11189.831538,11382.135851,11596.607533,11851.294362,12160.317461,12489.242531,12801.153156,13113.241835,13336.946813
WC- Garden Route (DC4),Male,60-64,8613.180130,8489.731506,8388.262024,8315.014626,8296.646131,8322.121728,8406.485312,8531.337490,8700.201722,8914.792140,9122.858171,9302.789929,9479.338719,9646.026776,9798.786374,9960.067092,10142.871368,10333.954776,10545.395579,10637.317047
WC- Garden Route (DC4),Male,65-69,7338.406068,7374.656349,7416.213565,7421.821193,7365.924676,7280.028305,7202.478651,7155.216439,7156.811227,7223.230988,7266.301792,7359.739196,7487.872454,7641.578514,7820.920421,8005.026242,8167.833412,8333.559248,8497.139597,8499.959076
WC- Garden Route (DC4),Male,70-74,5008.783510,5212.643599,5357.709393,5473.746017,5558.499606,5621.657704,5690.766815,5785.634081,5873.870591,5926.178300,5911.229268,5893.115088,5883.882196,5891.438766,5936.392802,5988.796619,6075.044275,6187.375324,6317.320501,6321.801154
WC- Garden Route (DC4),Male,75-79,3000.363966,2948.968157,2972.141013,3064.801504,3237.867725,3372.731683,3508.818122,3623.425492,3764.466597,3914.153824,3990.515268,4085.108185,4198.315420,4297.276744,4364.602428,4400.374849,4415.668400,4424.319315,4485.062721,4396.733355
WC- Garden Route (DC4),Male,80+,1549.177913,1678.118763,1797.916316,1929.822505,2082.874652,2180.791272,2277.202031,2373.777328,2479.165072,2591.425729,2728.268425,2863.676756,2992.874126,3140.715794,3308.817694,3482.017145,3657.511967,3833.607505,4008.030677,4172.569391
WC- Garden Route (DC4),Female,0-4,24601.845820,24769.066456,25014.826988,25350.226686,25796.306313,26323.817514,26907.706620,27212.572334,27310.226117,27219.310000,26797.880316,26490.389942,26330.827522,26229.246678,26124.640987,26229.646720,26521.340786,26804.570230,27077.470231,27319.688529
WC- Garden Route (DC4),Female,5-9,24216.943146,23917.112169,23902.366350,24017.245997,24135.608819,24174.660044,24287.461167,24561.517712,25006.546129,25586.118363,26336.934279,26984.429437,27207.351236,27225.090129,27105.291957,26889.863442,26662.869799,26489.620038,26310.925538,26113.350930
WC- Garden Route (DC4),Female,10-14,26095.838703,25736.312991,25211.924980,24728.350367,24409.707708,24142.390994,23914.635140,23882.819581,23898.238028,23899.021351,23914.050456,24029.891850,24360.753185,24851.185338,25387.640401,26105.022283,26764.400008,27046.647903,27136.687341,27080.827697
WC- Garden Route (DC4),Female,15-19,24766.122746,25589.723251,26248.910952,26638.095983,26516.764102,26220.492277,25777.178001,25203.219235,24727.379895,24427.079269,24170.830439,23956.715001,23926.038997,23900.059791,23864.116881,23844.559645,23987.766901,24368.832456,24889.299926,25439.259400
WC- Garden Route (DC4),Female,20-24,19713.929254,20755.525619,22053.194129,23369.379029,24628.032178,25385.853877,26029.613979,26570.820160,26921.964186,26828.407264,26496.348791,26040.174948,25526.145841,25133.269370,24925.237675,24604.040186,24308.927682,24205.130295,24105.913990,23975.617468
WC- Garden Route (DC4),Female,25-29,20625.076207,19895.048454,19258.358618,19001.867995,19321.099566,20005.357245,21048.924348,22325.503083,23473.934417,24549.814837,25327.566406,25987.808771,26541.863517,26875.467369,26785.772490,26557.870647,26196.660208,25755.984726,25335.623688,24957.362667
WC- Garden Route (DC4),Female,30-34,21983.397528,21781.523735,21410.455456,20911.214160,20393.613083,19973.970439,19372.766856,18921.423101,18748.855086,19053.827346,19824.226696,20876.043200,22033.037701,23083.773274,24051.190293,24902.645467,25616.089185,26160.508904,26416.539854,26148.180938
WC- Garden Route (DC4),Female,35-39,21104.329864,21353.256876,21523.843289,21483.073612,21220.131530,20917.445536,20641.878810,20397.029383,20114.502382,19856.520873,19524.289140,19058.977091,18712.854008,18648.365635,19018.125166,19754.648290,20768.405438,21891.084494,22921.615264,23799.731240
WC- Garden Route (DC4),Female,40-44,18499.761741,18882.208401,19233.259067,19585.197091,19897.361258,20014.018443,20125.225022,20295.462567,20372.424354,20351.879532,20139.689100,19992.537674,19830.454155,19650.474088,19507.932528,19242.922231,18851.344836,18581.189334,18597.332829,18991.271562
WC- Garden Route (DC4),Female,45-49,15830.654812,16169.755362,16456.695852,16725.087257,17007.503910,17375.290252,17677.162071,17988.716081,18357.878091,18756.551219,18993.207093,19220.860928,19435.686178,19517.947108,19493.241614,19376.410383,19296.479056,19173.429072,19027.520115,18868.664155
WC- Garden Route (DC4),Female,50-54,13521.274791,13721.973599,13977.601464,14200.777300,14412.273734,14631.314680,14916.624881,15186.528923,15497.621177,15851.531302,16326.100995,16728.895537,17095.040751,17459.277573,17813.135777,18103.575694,18370.052756,18588.250896,18669.245186,18571.406305
WC- Garden Route (DC4),Female,55-59,11546.617240,11856.916398,12063.288957,12235.631735,12409.709416,12592.664593,12746.969889,12971.972641,13230.502314,13510.854173,13793.007697,14154.906196,14491.593135,14836.007872,15191.438612,15644.322058,16037.073291,16405.716884,16788.362322,17065.558429
WC- Garden Route (DC4),Female,60-64,8605.155670,8982.547080,9457.747946,9925.572410,10350.537921,10703.121627,10970.516514,11153.733267,11370.438008,11617.374422,11850.472371,12055.429116,12325.165944,12602.907482,12891.768810,13148.977245,13488.325570,13812.052203,14153.404573,14368.711089
WC- Garden Route (DC4),Female,65-69,6848.559012,6966.123486,7099.108471,7272.682348,7486.898855,7730.324357,8089.903448,8508.169034,8954.909989,9387.986742,9782.885652,10095.713683,10342.927635,10581.881731,10822.817422,11045.716664,11231.288762,11467.179637,11705.221028,11802.345058
WC- Garden Route (DC4),Female,70-74,5088.671322,5212.449153,5345.455378,5473.344259,5590.122228,5669.889571,5767.992220,5896.020600,6123.021117,6405.228375,6752.882963,7180.142977,7625.027843,8021.749975,8374.821330,8704.934322,8990.506130,9229.196146,9448.553965,9509.858172
WC- Garden Route (DC4),Female,75-79,4054.891650,3905.741868,3801.920115,3776.667786,3828.929016,3967.856470,4098.502752,4176.412026,4253.039958,4299.266093,4351.285388,4451.632641,4634.651071,4912.826136,5283.574260,5621.763140,5939.985833,6246.499298,6737.976936,6933.242442
WC- Garden Route (DC4),Female,80+,2789.528557,2992.415301,3176.752225,3357.976993,3536.655786,3584.520631,3637.087294,3665.484231,3731.142067,3808.712407,3972.610539,4136.728423,4303.118517,4476.697758,4659.748747,4936.084090,5221.105992,5510.497057,5804.398859,6098.908396
WC - Central Karoo District Municipality (DC5),Male,0-4,3892.179891,3856.571749,3788.663534,3699.050194,3609.394494,3582.636505,3636.956777,3719.301309,3827.777731,3930.354080,3982.538752,3997.982155,3982.135419,3932.378232,3860.956316,3838.406986,3803.609224,3737.108057,3651.547769,3562.011839
WC - Central Karoo District Municipality (DC5),Male,5-9,3731.547712,3668.347434,3675.524961,3708.963632,3723.413239,3692.681099,3634.900085,3561.140818,3494.661305,3470.213716,3520.460158,3607.019348,3681.216323,3747.747258,3780.314912,3788.256149,3788.380806,3784.820893,3763.881915,3717.475864
WC - Central Karoo District Municipality (DC5),Male,10-14,4016.008749,3904.955265,3761.668097,3635.421300,3566.723506,3529.266622,3521.959280,3560.748556,3591.686428,3580.974876,3510.327940,3429.794695,3363.972493,3336.890250,3356.698245,3412.508150,3500.515488,3571.429634,3630.173930,3671.732399
WC - Central Karoo District Municipality (DC5),Male,15-19,3349.316861,3410.571761,3509.503333,3604.037133,3624.519669,3600.634717,3514.721240,3402.800652,3325.785172,3304.709002,3277.905858,3273.540120,3305.387794,3323.497359,3309.368663,3243.416898,3165.304317,3110.702496,3100.508092,3134.220309
WC - Central Karoo District Municipality (DC5),Male,20-24,2387.805812,2485.802097,2523.907936,2511.771149,2518.892689,2686.866187,2885.322380,3079.386107,3210.094584,3235.245454,3241.611920,3194.647955,3108.936061,3031.823842,2991.878860,3001.336581,3019.295329,3045.493935,3030.257944,2971.182630
WC - Central Karoo District Municipality (DC5),Male,25-29,2145.428702,2102.876370,2119.384181,2179.604287,2248.774430,2266.687507,2274.457295,2292.921934,2347.950558,2462.990542,2589.360170,2738.128554,2899.015593,3022.581144,3059.138960,3061.517667,3022.468243,2967.215446,2922.841105,2891.882612
WC - Central Karoo District Municipality (DC5),Male,30-34,2362.309451,2306.066422,2204.983390,2096.257579,2001.585966,1985.621447,2008.954687,2042.939591,2067.055676,2092.187161,2134.762060,2172.451883,2204.376932,2245.585639,2329.700441,2469.911883,2622.888185,2768.305531,2860.750317,2865.860889
WC - Central Karoo District Municipality (DC5),Male,35-39,2202.916676,2203.171783,2223.915997,2239.271697,2233.568830,2189.906450,2111.840968,2024.978553,1964.492958,1927.672092,1888.800330,1885.429456,1911.091226,1950.958812,1999.473977,2033.480062,2071.267727,2122.711489,2194.137372,2294.120166
WC - Central Karoo District Municipality (DC5),Male,40-44,1979.633051,1984.488891,1962.548396,1928.517217,1902.343478,1917.361923,1949.136544,1984.131961,1994.490241,1987.612614,1971.117719,1924.662492,1858.139782,1800.534211,1758.028476,1744.389947,1758.649985,1786.456909,1816.997944,1852.304698
WC - Central Karoo District Municipality (DC5),Male,45-49,1693.486095,1713.737709,1744.881092,1776.373593,1794.329332,1778.874849,1750.473764,1719.648482,1704.606050,1711.528241,1719.319481,1742.890116,1779.431166,1804.488395,1814.097793,1800.418838,1759.645063,1707.527762,1671.956485,1642.189111
WC - Central Karoo District Municipality (DC5),Male,50-54,1457.027298,1465.323545,1462.311121,1456.267366,1455.024699,1474.994652,1504.237009,1531.270916,1547.050030,1551.587679,1554.542237,1543.204563,1520.839065,1501.847525,1497.829410,1522.733500,1558.324984,1594.081333,1610.828782,1603.322293
WC - Central Karoo District Municipality (DC5),Male,55-59,1172.220713,1204.428381,1234.854740,1257.193769,1270.945474,1287.219635,1292.142413,1293.353275,1297.845258,1307.742814,1323.649999,1350.456404,1378.052318,1396.533667,1402.132005,1402.106791,1391.772929,1374.682616,1364.204905,1356.539509
WC - Central Karoo District Municipality (DC5),Male,60-64,1028.727146,1016.955971,1017.742518,1030.349010,1051.835152,1060.239171,1075.625961,1096.780983,1122.269154,1149.163850,1157.860040,1158.611128,1161.237265,1170.561601,1186.022003,1193.832054,1211.475922,1233.947995,1253.884981,1248.124388
