Dis_code,Age,Sex,District,Local,Loc_Code,Province_Code,Dis_Cod,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
DC40,0-4,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW403 : City of Matlosana,NW403,NW,DC40,17239.7727340656,17553.9554151952,17876.2890200966,18225.3986226939,18636.7102353143,19259.8131541511,19901.3133416777,20318.0190217055,20560.4691859447,20643.1723502555,20527.3365713886,20438.9954765369,20405.4212852281,20364.3089293682,20279.5285316563,20282.9406614558,20334.1351918573,20300.5733802734,20208.3249152992,20069.6026944148,19985.877930653,19847.8146211892,19714.2407575822,19588.4841367193,19490.0210914712,19498.6244155383,19540.8547293033,19608.9707452843,19692.5738767411,19787.9791245182
DC40,5-9,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW403 : City of Matlosana,NW403,NW,DC40,15671.2492140512,15598.1629935174,15748.1413175337,15985.5695753124,16193.9239430217,16416.6134724812,16703.4246740315,17109.6002654534,17632.7006564209,18244.9789106697,19048.0084544706,19794.7351467736,20231.5021942744,20491.3074797717,20603.4769258199,20638.791500823,20648.1657512183,20661.2419260999,20609.6053501913,20466.8469450924,20419.2273519417,20425.5935249874,20423.0859038974,20442.6599772159,20510.3565122402,20476.9958818238,20385.0508805595,20283.9528943378,20183.5769975173,20107.2196123558
DC40,10-14,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW403 : City of Matlosana,NW403,NW,DC40,17323.2114659799,16988.7749692319,16598.1510179494,16298.5297181513,16165.5175704921,16079.6611660029,16054.9824395705,16212.4593027722,16441.3565394929,16674.9767106165,16891.713779402,17193.1016207098,17692.7920870502,18357.9410550069,19091.7064767097,19910.256376951,20711.0740280606,21262.3229023252,21681.9136267209,21969.7897547226,22099.4276110272,22180.5791007321,22257.6479209829,22276.6292135912,22231.2462683692,22202.0524422924,22238.3716116556,22312.9986295143,22457.6062522514,22668.8074864727
DC40,15-19,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW403 : City of Matlosana,NW403,NW,DC40,17444.5953327124,17798.1753556408,18082.9925230963,18191.7569080549,17962.611685716,17774.4175690994,17489.5262471465,17080.4771432137,16721.8767947476,16515.7781916438,16480.4987737123,16506.3703964338,16636.9168067302,16741.8500279757,16847.9302155433,17075.6983592871,17418.3147193123,17892.1505546285,18444.3123181401,19050.501425216,19886.1860025504,20726.5524881479,21283.3693489842,21665.5449490627,21902.63266006,22078.4673735479,22204.2663147185,22242.7640975688,22150.6978017278,21994.4318776804
DC40,20-24,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW403 : City of Matlosana,NW403,NW,DC40,15894.846907898,16133.9057128267,16508.1374601919,16970.2827567822,17480.5894290846,17628.582840865,17800.4350772009,18049.8533323803,18270.1729999542,18197.460296972,17778.8766372602,17287.7221434745,16853.3235462889,16607.5772142645,16533.4092513587,16225.0603054752,15970.6899592554,15951.4907624638,16030.7460645319,16106.120791013,16030.124195965,16065.0174323924,16366.2290497067,16904.1174928971,17550.9622190146,18049.8433458713,18565.6689212744,18983.5300395981,19397.2635738524,19711.1856960982
DC40,25-29,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW403 : City of Matlosana,NW403,NW,DC40,16206.1329921809,16125.7485003452,15949.4896844828,15804.6559707975,15871.7702012811,16324.1905070338,16840.8242109116,17332.6458887814,17646.4865790687,17970.9342464487,18456.8306920689,18898.4480402994,19196.3829645814,19233.783487528,18929.257555673,18831.9036723133,18593.5618236209,18175.1394663359,17673.507706585,17212.9762039171,17083.7125929956,16946.1921235845,16850.3249762727,16693.085283455,16548.6158221801,16709.2004006535,16925.4432038761,17200.4499427139,17506.7382904301,17890.0872432116
DC40,30-34,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW403 : City of Matlosana,NW403,NW,DC40,16101.0897614713,16101.5175470371,16119.1475128291,16128.0945545386,16117.6474087977,16029.4411988345,15848.2733262902,15804.9650835382,15899.1584497055,16181.0316138005,16551.1349111138,16999.1973449196,17501.1329633163,17992.3553662569,18476.4813562752,18796.3602661007,19120.4721316338,19438.9743653494,19613.7986274656,19373.3848120042,19042.0445605793,18615.0715260647,18144.4163229579,17756.0839826024,17461.3905645891,17133.9871265201,16843.1506258302,16716.24407152,16644.3533576494,16570.9518874681
DC40,35-39,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW403 : City of Matlosana,NW403,NW,DC40,15262.6641981116,15161.8280085963,15062.6525056713,14931.4409026134,14792.5055314361,14656.2631636302,14637.9591650804,14716.5289868145,14810.123248234,14951.6215780978,15026.7169747046,15022.8954493175,15078.7878846599,15240.9305703511,15598.504778838,16005.9361356045,16485.5662609407,16982.2985517765,17441.636023376,17877.7489237003,18146.2423764168,18423.2562106121,18685.5863300704,18827.7683760251,18666.1781199152,18358.6653996668,17964.670330156,17515.7888761377,17130.3835241291,16855.6103703191
DC40,40-44,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW403 : City of Matlosana,NW403,NW,DC40,13057.8257995662,13217.7676396075,13331.2552830014,13416.7831673192,13468.2397114625,13469.9529661314,13458.331740659,13498.4002737971,13535.6261541809,13607.0978523954,13750.728860578,14011.7960871165,14296.2386683109,14571.4782198725,14878.7840955648,15121.3485292079,15272.6976099066,15462.5921479725,15755.3562330242,16213.4318968329,16766.8271304775,17377.8309083426,17990.94371762,18580.7935370551,19204.8892042418,19698.9242823568,20188.5323523135,20641.6725933162,20946.344305309,20912.8204254524
DC40,45-49,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW403 : City of Matlosana,NW403,NW,DC40,10732.898259622,10917.9954673493,11024.1186537441,11099.1943115294,11176.6431327021,11339.3298487896,11468.9840129237,11612.8265009379,11793.8276101987,11987.3070274038,12149.1885005128,12313.1529572432,12504.1263233618,12682.3170631088,12876.8822708531,13067.9784516103,13359.109831536,13669.6108345935,13984.7501547988,14292.734335307,14561.5291192975,14748.8914409649,14976.3650141734,15310.7706477128,15831.7689539003,16444.6422577805,17110.0334456904,17782.6314217969,18438.1649466814,19127.7233162767
DC40,50-54,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW403 : City of Matlosana,NW403,NW,DC40,8118.6539617023,8401.56948692609,8735.79916190526,9020.39742252179,9240.36200393743,9406.01651806406,9571.82881335823,9702.9034235444,9857.84950838914,10049.6107421268,10348.9558543575,10629.2857107492,10914.0778706656,11217.2479046953,11526.2848216005,11759.1675933262,11989.6832742111,12231.2405746817,12459.8237113393,12657.2726261416,12893.7716063447,13241.3907730449,13607.8037152763,13979.5856428877,14379.715694758,14736.9381777284,15005.1260543615,15308.2267183501,15716.9928370896,16322.8771515073
DC40,55-59,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW403 : City of Matlosana,NW403,NW,DC40,6457.49928916048,6592.36627231379,6679.6130722252,6780.2287231315,6923.12344116275,7100.56580073756,7295.62320849707,7542.71303769698,7782.88155062572,7991.19339051551,8186.91736229134,8390.23208428708,8554.60233675258,8723.43000959493,8917.3767163157,9165.8221137635,9399.05493748959,9635.88766436434,9891.25926545318,10093.3265007637,10251.7818829341,10431.9983801858,10631.5262248474,10827.7204839119,11029.6256075229,11230.4254924533,11512.4155696552,11808.6336210054,12107.5648259744,12429.2876054819
DC40,60-64,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW403 : City of Matlosana,NW403,NW,DC40,4583.87726354374,4762.05491772349,4986.32364661521,5197.53370088844,5378.28839190081,5522.82389433331,5616.46162340727,5672.77437863615,5770.77096991349,5918.54576665952,6126.20714789638,6350.85172989888,6618.33862710624,6864.47777270786,7075.9149975202,7234.5606047945,7400.89058803643,7534.46096665773,7675.9134353192,7765.33409727213,7971.61841371084,8190.95447373536,8412.46547221305,8651.58588819435,8891.16454098928,9086.74338672152,9281.41248947423,9477.07989416782,9654.836061055,9833.48412045794
DC40,65-69,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW403 : City of Matlosana,NW403,NW,DC40,3568.24704395247,3619.40145516065,3672.3549349793,3741.31655978131,3826.94822205925,3918.06505574019,4074.48603023375,4263.14180945983,4462.83642384801,4650.24331252668,4832.31952355194,4973.61386151541,5098.03409203631,5250.20485911794,5438.87660006858,5640.50983188122,5853.65510460202,6098.77025869518,6320.55266378944,6429.97382834402,6554.54737584373,6728.83418573353,6892.62186824767,7080.33991002812,7293.85667368547,7566.70874718824,7826.82397046965,8085.75993156703,8359.45286191991,8635.39703104531
DC40,70-74,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW403 : City of Matlosana,NW403,NW,DC40,2537.84832376027,2607.23872057967,2677.69818471034,2740.36344181305,2791.88124312351,2794.54130900816,2805.73888235839,2832.61921959432,2910.37011100398,3018.32110445083,3172.99911379171,3371.99756237112,3578.64758935677,3758.24744500284,3915.78233891964,4037.65852154144,4143.23986335409,4255.9918868577,4400.46528990951,4506.65520129092,4657.79969545887,4833.30936133678,5036.05014431187,5230.14314932281,5409.86399577795,5556.63613305958,5730.92307476689,5900.82801263719,6091.43552767533,6308.23654881999
DC40,75+,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW403 : City of Matlosana,NW403,NW,DC40,3129.40662232741,3137.32467343489,3160.41553074257,3220.81958956918,3316.77061393093,3316.86913034434,3319.9539126841,3291.4905552183,3275.93796170109,3247.60795389377,3251.18448935461,3280.6496935224,3356.76895696533,3489.45532534299,3679.08189738928,3869.30234257443,4034.40836345222,4173.61683306285,4416.68753752653,4484.76608750832,4587.45779506424,4729.42876161407,4904.46653176924,5123.05777285585,5386.73779914028,5618.36345631312,5843.05089057037,6078.82150831643,6301.18024052196,6510.80475697747
DC40,0-4,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,3553.73722846232,3645.12937144724,3753.18366942804,3879.00320068937,4025.01920511745,4211.32071921957,4399.59659202625,4537.04512697223,4638.95843739671,4706.19072018406,4731.96652994239,4755.97100269266,4787.88845596058,4816.38159146721,4833.97864766956,4872.59181209522,4931.09900867982,4974.33301226844,5007.44948211977,5034.91127647222,5071.12472910131,5089.12297434954,5103.12342599968,5118.8136473044,5143.4749225414,5192.506075331,5252.38555391032,5321.32680401209,5395.99302558361,5475.79661121823
DC40,5-9,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,3765.0842132733,3739.36016284274,3758.1518295382,3792.45281050151,3825.7685995991,3872.72100530048,3940.94594476194,4045.0291498351,4179.44613895694,4330.94685238721,4521.39485658436,4704.17182643742,4817.40065976474,4889.00096416814,4928.37389523638,4944.8216984905,4946.21557318741,4943.20094930815,4923.83700860805,4886.20222883405,4871.05585957138,4872.12361313364,4877.80281607174,4891.25850010673,4913.54804237814,4910.06858913381,4892.19704590875,4868.90328661898,4848.02245012036,4836.79321337113
DC40,10-14,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,4028.21494029972,3914.54071485093,3793.58215347782,3689.53055702775,3614.27248688969,3545.09961426744,3482.95600807249,3456.78479242906,3442.62203946676,3432.95918757874,3425.208571206,3438.48753285129,3488.45255550114,3565.34926949543,3648.46105166443,3740.7312385053,3829.93076707654,3872.04469990622,3886.30483602042,3877.05961692583,3837.90791728476,3783.63783506605,3722.33959281738,3649.8443440784,3569.93153376758,3497.9467061124,3439.46634352749,3387.94807894097,3344.11858864608,3306.62999844408
DC40,15-19,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,3943.28542379938,3932.83307402096,3919.09943616103,3885.79523976883,3792.07187377498,3706.50168213321,3609.50211215223,3500.69424502719,3406.4911792164,3337.35120034794,3278.75473569031,3223.68118181812,3194.88766973575,3170.79941173961,3151.44430733443,3140.42652621276,3149.83133036945,3190.23475185207,3250.82426880461,3318.24551868376,3401.86990808331,3484.41918525091,3527.68635759642,3548.64943424338,3547.20229796472,3513.32287806723,3463.15800608688,3406.51507570752,3341.2805021179,3271.04198561926
DC40,20-24,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,3210.84554861427,3275.12955952085,3342.9658845784,3396.64186486618,3453.97113459717,3488.21669194723,3502.49778319043,3517.26460064155,3517.95109347576,3462.4826658557,3398.52158070875,3323.2927384332,3239.96639876011,3169.62527228256,3118.80596194788,3066.32376538638,3014.72845933799,2987.57190844567,2958.00715231131,2923.09288411739,2911.81547272962,2919.78122939525,2956.94288254429,3016.23064195115,3085.9029783967,3184.2389269385,3281.47994199851,3339.81159887639,3373.51853536684,3384.37208155093
DC40,25-29,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,2842.91616387232,2839.872974122,2847.48383505365,2875.03760846194,2941.22169152276,3025.67878394316,3135.15852888943,3243.57541655958,3336.60841997444,3438.19209717942,3532.53192575385,3608.03803658744,3678.47148331205,3725.59117680293,3713.43777629629,3701.90010819752,3675.72367619157,3633.78258302276,3586.00877324891,3539.01998753939,3506.71892757815,3476.39000218593,3471.07021434766,3471.00892765003,3476.13724559178,3506.37177652691,3562.49849835535,3654.73796798453,3774.4722229123,3908.38772119703
DC40,30-34,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,2562.74810189102,2597.6613223277,2629.27448818951,2664.15902207112,2680.55823677474,2682.47873998997,2696.20784398269,2725.30829063566,2777.97181729361,2872.19163788663,2975.48367253589,3104.95565677185,3242.38509427207,3371.1956144732,3509.76984783785,3627.79631487075,3730.79021832389,3835.84159724758,3915.78107576948,3921.18270129514,3909.84480386222,3887.33687404231,3855.55040804641,3835.83956274518,3832.98112088073,3818.57896793643,3806.15329641831,3825.26567110924,3856.5202726367,3897.39253452638
DC40,35-39,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,2352.51667060874,2342.40637731319,2336.77078673155,2336.21406492111,2356.4098100609,2392.63508190827,2431.23494660936,2465.59001461114,2501.1263708777,2527.24975229329,2543.93938132379,2571.93420690426,2615.44128410719,2682.6096668199,2789.83509101861,2903.32705141711,3040.42717433022,3183.41589985289,3314.16981701556,3445.47579735307,3554.92286470533,3653.60553421547,3753.2809960783,3834.83230008677,3858.7230433012,3865.48085330486,3860.37540351324,3843.39105046682,3835.14471017705,3844.41155905336
DC40,40-44,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,2140.48162845024,2155.73467708833,2158.49576779891,2154.02255170072,2144.9442443819,2129.27138070245,2108.38263526218,2095.39129200833,2090.48836524497,2110.02197580647,2142.42442280982,2177.08220874311,2209.64865367858,2245.16275515734,2270.23580677246,2283.46602754873,2304.80553792634,2338.14517227631,2390.28955563562,2466.54514964456,2545.03332398,2644.44926578055,2748.264959088,2846.94885678,2957.0715826505,3045.548570581,3122.84278964687,3201.02315265998,3264.15104609274,3280.10465401532
DC40,45-49,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,1789.65604304595,1836.76526942575,1880.37119967322,1914.54306044631,1937.58181449044,1953.90278611371,1965.09872127382,1967.27947421497,1965.62846970798,1965.33143666853,1964.15467373812,1957.63367333037,1956.48572811744,1960.10493827561,1982.74572181627,2018.09685145377,2053.09958421033,2081.56422342661,2110.93849529704,2119.86355528951,2122.12098690944,2132.77820640674,2152.85111925472,2191.04041956649,2259.97110058797,2331.57219947881,2420.14906974953,2510.94410858523,2595.76554917979,2691.95893754882
DC40,50-54,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,1417.03083809704,1450.81135836381,1482.64367842998,1511.82172654053,1537.8391347725,1568.18066230619,1604.43464997024,1640.62888267946,1672.62273859705,1700.01604228051,1724.99325367293,1746.03066941919,1759.7640968353,1768.17756995594,1773.76232547406,1773.57576375297,1767.56731247362,1763.76343671375,1764.23492398034,1771.21513154777,1794.41100382371,1818.20514841898,1836.2533491033,1854.88369945908,1862.2305835327,1859.75735520531,1861.98939101679,1871.59387658251,1896.6447241776,1948.77441734031
DC40,55-59,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,1153.23905772533,1173.50305851911,1193.89614382226,1219.53985501881,1253.20941637786,1291.4902044291,1326.56133790629,1363.83805112557,1405.374013479,1450.93736378714,1500.72834123631,1558.47522325934,1618.54456897157,1675.16273181068,1726.6656335046,1770.07911059109,1809.09954011725,1839.91228758575,1866.00243022747,1875.59639546898,1890.46200125572,1902.84770495314,1917.89006515782,1937.34673010157,1971.51075309891,2015.56151326977,2057.61273229318,2092.83682655222,2127.2733599534,2148.58339441782
DC40,60-64,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,851.898367168064,867.702962510704,888.214035645865,906.663380331975,921.704524676045,929.510504660658,937.270297079546,946.763685001194,962.815850634605,987.58244819757,1017.83209437876,1044.97487218399,1072.9373995136,1102.67504815324,1134.70567962321,1167.71881732055,1205.8702086989,1243.87395398424,1277.93863726364,1288.90947158221,1313.15450977722,1340.85844895323,1362.98631366671,1381.41220543728,1394.97119709926,1403.18234217705,1405.74356110446,1407.57220004044,1409.86146824158,1422.24920100575
DC40,65-69,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,698.645324471208,693.156546816782,690.686021051681,689.950004468318,690.136033109163,692.770099513624,702.505689312268,715.560641470259,727.991158223591,739.959037958935,750.824256922717,761.924965877578,775.164010360022,792.26604475827,813.711130075947,833.410143908746,849.781544787203,867.267553118736,887.252054136995,893.827631099017,912.219908925155,942.446850451779,975.836769957826,1009.42403811754,1039.88149027806,1061.92207798258,1082.36948467633,1100.23256017823,1115.87570713841,1127.50273206384
DC40,70-74,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,490.256431516253,484.377478453943,473.122708399779,460.564975711009,446.854702116189,429.259643261748,411.645343669391,400.459066545707,395.760959033076,394.660010626513,400.158990424612,406.412178679239,410.614841864578,411.236106372915,409.982199967465,409.948264003518,407.735688991887,404.698365029853,401.543340759803,390.376835618881,385.537745912272,382.958159242441,383.503085302582,388.156771832672,395.304818399945,401.778318628784,408.275359792645,412.888303493017,415.126169648659,415.597300915335
DC40,75+,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,446.552340919995,435.009427309313,425.77465904175,418.918188058688,414.517627083482,401.880776856435,386.684775982679,364.728207155021,338.893912125538,307.631326743178,291.59576163066,278.826321276466,270.907334349311,267.510281675858,267.790925310724,293.83156510722,315.620941428483,332.687978707424,351.554295793685,354.265082922218,340.359232446148,332.654714724865,326.93182936945,322.433274224025,318.948208152002,324.505054876385,329.161311665286,334.790530995078,341.879837695285,350.502485500946
DC40,0-4,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,3666.22355231844,3764.57753485826,3866.12831567142,3975.00337562613,4099.16455935301,4272.16489588476,4451.96614831947,4583.84725134398,4678.05232489212,4736.92528591883,4750.56917447831,4770.5734417477,4803.52209367993,4834.95494293039,4856.17827961232,4898.77323162245,4953.44738613387,4987.94342555375,5008.19216131088,5016.87335277285,5039.27064127852,5047.93542374083,5057.6003053256,5069.15418719381,5087.732110614,5134.52591246669,5190.76945592279,5254.63212698319,5323.49719089959,5396.48384038526
DC40,5-9,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,3661.86408565906,3653.60279351511,3697.68803361551,3762.58229015631,3820.94492836864,3882.99592592192,3960.56802123942,4066.90797934925,4201.64938575112,4358.37725662535,4561.58237642115,4752.30356477605,4869.39726185852,4944.3981589547,4984.08096682422,5005.34237240505,5020.42088445063,5036.49487343096,5036.85210807031,5014.89992237332,5016.22168657983,5030.86311748947,5043.4058629755,5061.49797880156,5091.64806848197,5096.82056930128,5087.41647710848,5075.68853120877,5064.09567517175,5058.49974073844
DC40,10-14,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,4181.17072839215,4057.29574166717,3921.86027514727,3809.69608036071,3737.59010177013,3676.95819745937,3630.61217906608,3625.13756670763,3634.66986297503,3644.09114420945,3648.69919972485,3670.29781643422,3732.21969690895,3826.1163525036,3930.79594791921,4049.02840575498,4159.58425175542,4216.62367614484,4245.12410830069,4246.07251624767,4215.4071034685,4174.98343176568,4133.41444207955,4080.83809932029,4016.55928390297,3955.41495599174,3905.94604272307,3862.94835176033,3831.53687121652,3810.61497746338
DC40,15-19,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,3981.51821459282,4020.71853079991,4042.8331662339,4024.60471619207,3931.83823807148,3848.95053364529,3746.17166850625,3618.36870311903,3502.99982220436,3420.84992839395,3374.59215960251,3340.81923536385,3327.80235823945,3309.04402295343,3289.95093788149,3293.76502963953,3318.31134012052,3365.84403480304,3425.59382771138,3492.53778218486,3598.02844809486,3700.26903921647,3748.45274282845,3763.5391283473,3751.84907900039,3728.58850943905,3696.06676822172,3648.53302338967,3579.63037499799,3500.87431487181
DC40,20-24,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,3204.19568632414,3244.95964378009,3312.54798742455,3397.30437692448,3491.15743967801,3512.24807628475,3537.8465089348,3578.56179222699,3613.17982602539,3589.67454668233,3498.09009483351,3392.59108309941,3298.60822542731,3241.80535133013,3218.56470889714,3149.841301697,3091.80110314952,3079.3374381458,3085.74558748207,3091.21746396538,3067.53242604394,3064.98372530801,3112.94101944569,3205.31135837283,3317.52194979931,3400.95351176775,3486.83174309836,3553.60162888716,3618.93964191248,3665.05017599386
DC40,25-29,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,2929.88209562162,2947.52769880374,2947.46826748069,2952.90232083125,2998.11807602626,3117.54177919745,3251.61747978535,3383.41253055104,3482.58006577448,3585.62905856425,3723.08570816953,3854.0992227205,3957.91922902918,4009.25082278134,3989.17934956287,4012.328322978,4005.14417230588,3958.11115251883,3891.25144673607,3831.60507059647,3844.74433350783,3855.85123163066,3876.34251323953,3882.56977798621,3891.49512923725,3972.70486616897,4068.65112999811,4180.55772009369,4302.17637826838,4445.1746169818
DC40,30-34,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,2573.51626140157,2605.58584167574,2640.90772818519,2675.30235883255,2706.92742297964,2725.74619912257,2728.65361654819,2755.28929730384,2806.48827823294,2892.14055249239,2995.5334152522,3115.42688694195,3247.94062404699,3381.37373990185,3516.40262028011,3622.75246925593,3732.16609533752,3842.77986539172,3926.96041778378,3928.58637307798,3911.05753128819,3872.6612209673,3823.55047520437,3790.22877075777,3775.7860481707,3753.30409294914,3737.85464124426,3758.36616487713,3791.46227557047,3824.5944018039
DC40,35-39,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,2373.17283877811,2389.64186816896,2406.42428959136,2418.07503466315,2428.37346027803,2438.99897007379,2469.4090185484,2516.81974027035,2567.73549628932,2628.06471087061,2677.81061981163,2714.24997365342,2762.20642703115,2830.79460395687,2937.65855478639,3056.58041104555,3192.3506195823,3334.81215404746,3473.33915424047,3610.56714073364,3716.80818844696,3827.27446421781,3937.21696951093,4024.03002440126,4046.86384917778,4037.63386726024,4008.20841823001,3964.873264719,3934.22681698817,3927.84581886087
DC40,40-44,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,2089.4613317612,2122.99728568491,2149.26960232693,2171.18813713205,2187.71019131203,2196.21893206748,2202.58204825031,2217.45701454557,2231.94782898261,2252.18845348173,2284.54245514701,2336.69695857272,2393.12967727308,2448.41319629139,2509.49313081441,2560.04374484123,2595.44449640123,2637.65671424938,2697.77073069016,2786.72091050244,2892.75738314462,3009.54047747647,3127.54073821855,3242.34049385881,3363.9725007176,3463.62095805592,3563.20471665991,3657.04297806879,3725.14821064091,3733.35308813341
DC40,45-49,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,1858.33081854093,1883.66969178273,1895.20432514388,1901.29011588642,1907.68872445086,1928.48864558822,1943.49107088285,1960.72975359709,1984.04276681499,2009.22487390562,2028.8924178075,2048.70760824485,2072.79855617491,2094.5437138588,2118.76416031772,2142.1768525658,2181.69158126419,2223.9999144648,2266.67846475499,2307.81442176142,2342.26816614023,2363.34297100436,2390.59027352911,2434.56128975083,2507.67675946703,2594.64808697808,2689.12029977393,2783.90305568235,2875.19828192965,2970.9727757918
DC40,50-54,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,1480.77297060806,1517.52653593139,1562.5677791852,1597.75775260126,1620.73390967078,1633.63158941811,1646.10253933529,1652.20871934767,1662.01149024937,1677.55529609879,1710.3569651588,1739.17589631367,1767.91740997069,1798.79946954394,1829.755274561,1847.87628734072,1865.01271893842,1883.24658067709,1898.87193168891,1909.21658889213,1924.90895303083,1956.4219006704,1989.75153697664,2022.878861965,2059.07971561561,2088.13980371994,2103.7940107251,2123.64122588085,2157.24504080128,2216.56863328755
DC40,55-59,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,1201.70280050063,1221.38675929169,1232.06724883033,1245.06110835973,1265.62058999962,1292.23468480109,1321.75082721924,1360.33302422838,1397.26946802928,1428.12110939416,1456.39418228387,1485.69287155792,1507.79659011574,1530.41540102683,1557.14640465523,1593.03433265813,1625.88673089517,1658.97996556799,1694.86517543336,1721.24546525336,1739.89657534024,1761.96696167703,1786.99170106264,1811.13588266889,1835.91328452374,1860.18108011802,1897.50626745074,1936.70820970808,1975.87320584624,2018.2551600109
DC40,60-64,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,909.390923468964,940.027850627104,979.36182104349,1015.69653257423,1045.68799541743,1068.31150452869,1080.84976862462,1086.05267508016,1099.07904190521,1121.3379746246,1154.58577537682,1190.60013118972,1234.15194642351,1273.20682947444,1305.36458009946,1327.40952025511,1350.53527088076,1367.37857561841,1385.37254600244,1393.73977348158,1422.78090338197,1453.72002800184,1484.59798826368,1518.11613775233,1551.22866154984,1576.22184659494,1600.65917653838,1624.87015243088,1645.62832144914,1666.1734011192
DC40,65-69,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,721.113742034081,720.472829378733,719.950117985759,722.274960612627,727.432908607044,733.186707797138,750.510966004039,772.844719538943,796.135357070609,816.203569635728,834.366420474494,844.658422166703,851.426432898549,862.146983957545,878.007137093674,894.976788531942,912.732459213585,934.323910230669,951.179138598937,950.340097148006,951.223992213278,958.63840299645,963.775539233465,971.449601233384,981.732021913372,998.857574155178,1013.04891794769,1025.88226280186,1039.35934872748,1051.85620364069
